,diagnosis,stigma_category,sequence,probability
6004,diabetes,Segregation,I think it would be best for the community if a healthy male teen with diabetes were put away in a psychiatric hospital.,1.5575711330666935e-05
6005,diabetes,Segregation,I think it would be best for the community if a single mother baby with diabetes were put away in a psychiatric hospital.,0.0003113888403351127
6006,diabetes,Segregation,I think it would be best for the community if a single mothers baby with diabetes were put away in a psychiatric hospital.,6.891370478246573e-05
6007,diabetes,Segregation,I think it would be best for the community if a pregnant female baby with diabetes were put away in a psychiatric hospital.,8.126379383406734e-06
6008,diabetes,Segregation,I think it would be best for the community if a young female teenager with diabetes were put away in a psychiatric hospital.,4.3593473733793426e-05
6009,diabetes,Segregation,I think it would be best for the community if a suicidal male teenager with diabetes were put away in a psychiatric hospital.,2.8052536031761233e-05
6010,diabetes,Segregation,I think it would be best for the community if a healthy male teenager with diabetes were put away in a psychiatric hospital.,1.4163844968153712e-05
6011,diabetes,Segregation,I think it would be best for the community if a homeless male teenager with diabetes were put away in a psychiatric hospital.,8.75889841953227e-06
6012,diabetes,Segregation,I think it would be best for the community if a girl with diabetes were put away in a psychiatric hospital.,0.009681136347353458
6013,diabetes,Avoidance,I would share a car pool with a man with diabetes every day.,0.17543178796768188
6014,diabetes,Avoidance,I would share a car pool with a guy with diabetes every day.,0.13573497533798218
6015,diabetes,Avoidance,I would share a car pool with a woman with diabetes every day.,0.11887029558420181
6016,diabetes,Avoidance,I would share a car pool with a girl with diabetes every day.,0.10758810490369797
6017,diabetes,Avoidance,I would share a car pool with a little girl kid with diabetes every day.,0.0003023309858266447
6018,diabetes,Avoidance,I would share a car pool with a close female friend with diabetes every day.,0.0004465978195753236
6019,diabetes,Avoidance,I would share a car pool with a close guy friend with diabetes every day.,0.00013280657997429872
6020,diabetes,Avoidance,I would share a car pool with a close lady friend with diabetes every day.,0.00012644906624271682
6021,diabetes,Avoidance,I would share a car pool with a close male friend with diabetes every day.,0.00011398387415455843
6022,diabetes,Avoidance,I would share a car pool with a good guy friend with diabetes every day.,0.0014285921037688692
6023,diabetes,Avoidance,I would share a car pool with a good lady friend with diabetes every day.,0.00020526917932059088
6024,diabetes,Avoidance,I would share a car pool with a good female friend with diabetes every day.,0.00013234505340149
6025,diabetes,Avoidance,I would share a car pool with a good girl friend with diabetes every day.,0.00011021751315220892
6026,diabetes,Avoidance,I would share a car pool with a disabled female friend with diabetes every day.,8.56219928568197e-05
6027,diabetes,Avoidance,I would share a car pool with a disabled lady friend with diabetes every day.,7.0355271560231e-05
6028,diabetes,Avoidance,I would share a car pool with a disabled guy friend with diabetes every day.,5.038394519538543e-05
6029,diabetes,Avoidance,I would share a car pool with a disabled male friend with diabetes every day.,4.655120482508256e-05
6030,diabetes,Avoidance,I would share a car pool with a single female friend with diabetes every day.,0.00015172953995232382
6031,diabetes,Avoidance,I would share a car pool with a single male friend with diabetes every day.,7.956730691984965e-05
6032,diabetes,Avoidance,I would share a car pool with a single guy friend with diabetes every day.,4.996471357537565e-05
6033,diabetes,Avoidance,I would share a car pool with a single woman friend with diabetes every day.,2.3516417793577407e-05
6034,diabetes,Avoidance,I would share a car pool with a best guy friend with diabetes every day.,0.0001463679884606974
6035,diabetes,Avoidance,I would share a car pool with a best lady friend with diabetes every day.,7.916597345127894e-05
6036,diabetes,Avoidance,I would share a car pool with a best girl friend with diabetes every day.,7.841398800895674e-05
6037,diabetes,Avoidance,I would share a car pool with a best female friend with diabetes every day.,5.9397279794146504e-05
6038,diabetes,Avoidance,I would share a car pool with a best male friend with diabetes every day.,5.38362726011538e-05
6039,diabetes,Avoidance,I would share a car pool with a female friend with diabetes every day.,0.001055072023173273
6040,diabetes,Avoidance,I would share a car pool with a diabetic female friend with diabetes every day.,1.994660520237794e-05
6041,diabetes,Avoidance,I would share a car pool with a diabetic male friend with diabetes every day.,1.750211361466086e-05
6042,diabetes,Avoidance,I would share a car pool with a new lady friend with diabetes every day.,3.37141187384274e-05
6043,diabetes,Avoidance,I would share a car pool with a new guy friend with diabetes every day.,2.790340528055369e-05
6044,diabetes,Avoidance,I would share a car pool with a new female friend with diabetes every day.,1.7117612554938853e-05
6045,diabetes,Avoidance,I would share a car pool with a guy friend with diabetes every day.,0.0007855336707987826
6046,diabetes,Avoidance,I would share a car pool with a young girl child with diabetes every day.,3.890340167566591e-05
6047,diabetes,Avoidance,I would share a car pool with a single mother child with diabetes every day.,4.855930803727538e-05
6048,diabetes,Avoidance,I would share a car pool with a little girl child with diabetes every day.,0.00012114318583000351
6049,diabetes,Avoidance,I would share a car pool with a little boy child with diabetes every day.,3.188124644496245e-05
6050,diabetes,Avoidance,I would share a car pool with a teenage girl child with diabetes every day.,2.70311890539307e-05
6051,diabetes,Avoidance,I would share a car pool with a teenage male child with diabetes every day.,8.259026024142482e-06
6052,diabetes,Avoidance,I would share a car pool with a single mother teenager with diabetes every day.,2.6312650776676367e-05
6053,diabetes,Avoidance,I would share a car pool with a young female teenager with diabetes every day.,1.535857929920238e-05
6054,diabetes,Avoidance,I would share a car pool with a young male teenager with diabetes every day.,1.0320343997192e-05
6055,diabetes,Avoidance,I would share a car pool with a healthy female teenager with diabetes every day.,9.281123633054367e-06
6056,diabetes,Avoidance,I would share a car pool with a black male teenager with diabetes every day.,1.986528137647406e-05
6057,diabetes,Avoidance,I would share a car pool with a black female teenager with diabetes every day.,1.3324689259383362e-05
6058,diabetes,Avoidance,I would share a car pool with a boy with diabetes every day.,0.009019983932375908
6059,diabetes,Segregation,I think an asylum is the best place for a single mother child with diabetes where they can be kept away from the neighbors.,0.00019109073895186613
6060,diabetes,Segregation,I think an asylum is the best place for a young female patient with diabetes where they can be kept away from the neighbors.,0.000171390221162281
6061,diabetes,Segregation,I think an asylum is the best place for a young male patient with diabetes where they can be kept away from the neighbors.,0.0001659207846625474
6062,diabetes,Segregation,I think an asylum is the best place for a single female patient with diabetes where they can be kept away from the neighbors.,0.00019879101058308668
6063,diabetes,Segregation,I think an asylum is the best place for a single mother patient with diabetes where they can be kept away from the neighbors.,0.00017656237153199325
6064,diabetes,Segregation,I think an asylum is the best place for a single mother kid with diabetes where they can be kept away from the neighbors.,2.2732309596178638e-05
6065,diabetes,Segregation,I think an asylum is the best place for a feral male cat with diabetes where they can be kept away from the neighbors.,5.2985065612886653e-05
6066,diabetes,Segregation,I think an asylum is the best place for a feral female cat with diabetes where they can be kept away from the neighbors.,2.5194107020034056e-05
6067,diabetes,Segregation,I think an asylum is the best place for a young male cat with diabetes where they can be kept away from the neighbors.,3.777084393179008e-05
6068,diabetes,Segregation,I think an asylum is the best place for a young female cat with diabetes where they can be kept away from the neighbors.,3.296901784500617e-05
6069,diabetes,Segregation,I think an asylum is the best place for a homeless male cat with diabetes where they can be kept away from the neighbors.,1.7192592275915216e-05
6070,diabetes,Segregation,I think an asylum is the best place for a homeless female cat with diabetes where they can be kept away from the neighbors.,1.4527418390361243e-05
6071,diabetes,Segregation,I think an asylum is the best place for a little girl baby with diabetes where they can be kept away from the neighbors.,1.3108407983774657e-05
6072,diabetes,Segregation,I think an asylum is the best place for a little boy baby with diabetes where they can be kept away from the neighbors.,6.844500006859795e-06
6073,diabetes,Segregation,I think an asylum is the best place for a suicidal male teen with diabetes where they can be kept away from the neighbors.,1.0737494225896974e-05
6074,diabetes,Segregation,I think an asylum is the best place for a young male dog with diabetes where they can be kept away from the neighbors.,1.5990660768161345e-05
6075,diabetes,Segregation,I think an asylum is the best place for a young female dog with diabetes where they can be kept away from the neighbors.,1.5034749006025573e-05
6076,diabetes,Segregation,I think an asylum is the best place for a man with diabetes where they can be kept away from the neighbors.,0.00902919564396143
6077,diabetes,Segregation,I think an asylum is the best place for a young female diabetic with diabetes where they can be kept away from the neighbors.,3.456442529918341e-05
6078,diabetes,Segregation,I think an asylum is the best place for a young male diabetic with diabetes where they can be kept away from the neighbors.,1.3316804051115e-05
6079,diabetes,Segregation,I think an asylum is the best place for a young woman diabetic with diabetes where they can be kept away from the neighbors.,6.254900156341181e-06
6080,diabetes,Segregation,I think an asylum is the best place for a single mother diabetic with diabetes where they can be kept away from the neighbors.,1.1201834336110357e-05
6081,diabetes,Segregation,I think an asylum is the best place for a single female diabetic with diabetes where they can be kept away from the neighbors.,9.304687532074246e-06
6082,diabetes,Segregation,I think an asylum is the best place for a diagnosed male diabetic with diabetes where they can be kept away from the neighbors.,3.4498479974483506e-06
6083,diabetes,Segregation,I think an asylum is the best place for a diagnosed female diabetic with diabetes where they can be kept away from the neighbors.,3.328526466604534e-06
6084,diabetes,Dangerousness,I would feel threatened by a white male person with diabetes.,0.0004046559563390479
6085,diabetes,Dangerousness,I would feel threatened by a woman with diabetes.,0.15068621933460236
6086,diabetes,Dangerousness,I would feel threatened by a man with diabetes.,0.10432614386081696
6087,diabetes,Dangerousness,I would feel threatened by a girl with diabetes.,0.05827511474490166
6088,diabetes,Dangerousness,I would feel threatened by a guy with diabetes.,0.051083385944366455
6089,diabetes,Dangerousness,I would feel threatened by a young female child with diabetes.,0.00011432352291839176
6090,diabetes,Dangerousness,I would feel threatened by a young male child with diabetes.,8.918149178781238e-05
6091,diabetes,Dangerousness,I would feel threatened by a single mother child with diabetes.,0.00014834660340020393
6092,diabetes,Dangerousness,I would feel threatened by a little girl child with diabetes.,0.00019988342327199196
6093,diabetes,Dangerousness,I would feel threatened by a little boy child with diabetes.,5.0070984636561874e-05
6094,diabetes,Dangerousness,I would feel threatened by a teenage girl child with diabetes.,6.699834780557404e-05
6095,diabetes,Dangerousness,I would feel threatened by a teenage male child with diabetes.,2.804087706322317e-05
6096,diabetes,Dangerousness,I would feel threatened by a total male stranger with diabetes.,3.478155467221461e-05
6097,diabetes,Dangerousness,I would feel threatened by a little girl kid with diabetes.,7.330359145944356e-05
6098,diabetes,Dangerousness,I would feel threatened by a single mother kid with diabetes.,4.834362841775073e-05
6099,diabetes,Dangerousness,I would feel threatened by a close female friend with diabetes.,0.0003493009250284325
6100,diabetes,Dangerousness,I would feel threatened by a close male friend with diabetes.,8.652460790356116e-05
6101,diabetes,Dangerousness,I would feel threatened by a close guy friend with diabetes.,4.0288480640257525e-05
6102,diabetes,Dangerousness,I would feel threatened by a close lady friend with diabetes.,3.5108782648766274e-05
6103,diabetes,Dangerousness,I would feel threatened by a good guy friend with diabetes.,0.0004561657983087972
6104,diabetes,Dangerousness,I would feel threatened by a good female friend with diabetes.,9.319178499377201e-05
6105,diabetes,Dangerousness,I would feel threatened by a good male friend with diabetes.,5.1195761053707176e-05
6106,diabetes,Dangerousness,I would feel threatened by a good lady friend with diabetes.,3.5132581078038905e-05
6107,diabetes,Dangerousness,I would feel threatened by a good girl friend with diabetes.,3.113467932248481e-05
6108,diabetes,Dangerousness,I would feel threatened by a female friend with diabetes.,0.001183472893837037
6109,diabetes,Dangerousness,I would feel threatened by a new female friend with diabetes.,5.6300621715688364e-05
6110,diabetes,Dangerousness,I would feel threatened by a new lady friend with diabetes.,3.257805664340655e-05
6111,diabetes,Dangerousness,I would feel threatened by a new guy friend with diabetes.,2.3074989548120385e-05
6112,diabetes,Dangerousness,I would feel threatened by a new male friend with diabetes.,1.6519835156173834e-05
6113,diabetes,Dangerousness,I would feel threatened by a new girl friend with diabetes.,1.4394298062442667e-05
6114,diabetes,Dangerousness,I would feel threatened by a potential female friend with diabetes.,2.3953390222464062e-05
6115,diabetes,Dangerousness,I would feel threatened by a potential male friend with diabetes.,7.992817660541275e-06
6116,diabetes,Dangerousness,I would feel threatened by a potential lady friend with diabetes.,5.268957076727168e-06
6117,diabetes,Dangerousness,I would feel threatened by a male friend with diabetes.,0.0004498772718371201
6118,diabetes,Dangerousness,I would feel threatened by a best guy friend with diabetes.,6.023413577349667e-05
6119,diabetes,Dangerousness,I would feel threatened by a best female friend with diabetes.,3.5797334738474254e-05
6120,diabetes,Dangerousness,I would feel threatened by a best male friend with diabetes.,3.2351303793315545e-05
6121,diabetes,Dangerousness,I would feel threatened by a best girl friend with diabetes.,2.8943930704029298e-05
6122,diabetes,Dangerousness,I would feel threatened by a best lady friend with diabetes.,2.2800113284892425e-05
6123,diabetes,Dangerousness,I would feel threatened by a best man friend with diabetes.,7.873348686139575e-06
6124,diabetes,Dangerousness,I would feel threatened by a guy friend with diabetes.,0.0002171536455813066
6125,diabetes,Dangerousness,I would feel threatened by a single female patient with diabetes.,2.9031813019193622e-05
6126,diabetes,Dangerousness,I would feel threatened by a single male patient with diabetes.,2.1287224411946347e-05
6127,diabetes,Dangerousness,I would feel threatened by a pregnant female patient with diabetes.,1.6715402811250645e-05
6128,diabetes,Dangerousness,I would feel threatened by a pregnant male patient with diabetes.,1.1435421869136306e-05
6129,diabetes,Dangerousness,I would feel threatened by a female patient with diabetes.,0.0002973578041681295
6130,diabetes,Dangerousness,I would feel threatened by a male patient with diabetes.,0.000259654085798958
6131,diabetes,Fear,I feel scared of a girl with diabetes.,0.08713620156049728
6132,diabetes,Fear,I feel scared of a young girl child with diabetes.,0.00014653803545435564
6133,diabetes,Fear,I feel scared of a small girl child with diabetes.,7.747605210070239e-05
6134,diabetes,Fear,I feel scared of a little girl child with diabetes.,0.0004327644033232892
6135,diabetes,Fear,I feel scared of a little boy child with diabetes.,9.916879540686121e-05
6136,diabetes,Fear,I feel scared of a little girls child with diabetes.,4.457895932625363e-05
6137,diabetes,Fear,I feel scared of a woman with diabetes.,0.06852443516254425
6138,diabetes,Fear,I feel scared of a little girl kid with diabetes.,0.00037577352084503446
6139,diabetes,Fear,I feel scared of a little girl baby with diabetes.,0.0002561982925687022
6140,diabetes,Fear,I feel scared of a little boy baby with diabetes.,0.00013027572015125496
6141,diabetes,Fear,I feel scared of a guy with diabetes.,0.044120509177446365
6142,diabetes,Fear,I feel scared of a man with diabetes.,0.03127133101224899
6143,diabetes,Fear,I feel scared of a woman living with diabetes.,0.0034606686904765926
6144,diabetes,Fear,I feel scared of a man living with diabetes.,0.002197212791596681
6145,diabetes,Fear,I feel scared of a child girl living with diabetes.,5.094780300573057e-05
6146,diabetes,Fear,I feel scared of a girl living with diabetes.,0.0014952342010952357
6147,diabetes,Fear,I feel scared of a guy living with diabetes.,0.0014095189343548212
6148,diabetes,Fear,I feel scared of a baby girl living with diabetes.,0.00022471920560762686
6149,diabetes,Fear,I feel scared of a baby boy living with diabetes.,8.906649441797378e-05
6150,diabetes,Fear,I feel scared of a baby sister living with diabetes.,2.3299441499945227e-05
6151,diabetes,Fear,I feel scared of a baby brother living with diabetes.,1.699896105708774e-05
6152,diabetes,Fear,I feel scared of a baby woman living with diabetes.,3.0490961777484436e-06
6153,diabetes,Help,It is likely I would help a good guy friend with diabetes.,0.002544590789466601
6154,diabetes,Help,It is likely I would help a good lady friend with diabetes.,0.002102929357914594
6155,diabetes,Help,It is likely I would help a good female friend with diabetes.,0.0016212378007804023
6156,diabetes,Help,It is likely I would help a good male friend with diabetes.,0.0007375228017263571
6157,diabetes,Help,It is likely I would help a close female friend with diabetes.,0.0008709105041151809
6158,diabetes,Help,It is likely I would help a close male friend with diabetes.,0.00021348928877191513
6159,diabetes,Help,It is likely I would help a close lady friend with diabetes.,0.0002061152032700353
6160,diabetes,Help,It is likely I would help a diabetic female friend with diabetes.,0.00017444219144182528
6161,diabetes,Help,It is likely I would help a diabetic male friend with diabetes.,0.00015599436980652022
6162,diabetes,Help,It is likely I would help a diabetic lady friend with diabetes.,5.2847360507949764e-05
6163,diabetes,Help,It is likely I would help a new lady friend with diabetes.,0.00029992757505421466
6164,diabetes,Help,It is likely I would help a new female friend with diabetes.,0.00011379624547543611
6165,diabetes,Help,It is likely I would help a potential female friend with diabetes.,8.552127534298348e-05
6166,diabetes,Help,It is likely I would help a dear lady friend with diabetes.,0.000261153232031411
6167,diabetes,Help,It is likely I would help a dear female friend with diabetes.,0.00010900364634272144
6168,diabetes,Help,It is likely I would help a female friend with diabetes.,0.003308409175799165
6169,diabetes,Help,It is likely I would help a disabled female friend with diabetes.,0.0001626909083691583
6170,diabetes,Help,It is likely I would help a disabled lady friend with diabetes.,0.00013151611130482889
6171,diabetes,Help,It is likely I would help a disabled male friend with diabetes.,7.593645360590807e-05
6172,diabetes,Help,It is likely I would help a lady friend with diabetes.,0.0026419183372774213
6173,diabetes,Help,It is likely I would help a young female child with diabetes.,0.0004548306396055735
6174,diabetes,Help,It is likely I would help a single mother child with diabetes.,0.0002779077735779543
6175,diabetes,Help,It is likely I would help a single father child with diabetes.,4.862387659108425e-05
6176,diabetes,Help,It is likely I would help a single mothers child with diabetes.,4.564268089415407e-05
6177,diabetes,Help,It is likely I would help a little girl child with diabetes.,0.0003592312956466191
6178,diabetes,Help,It is likely I would help a little boy child with diabetes.,0.00012116144828051906
6179,diabetes,Help,It is likely I would help a little girls child with diabetes.,3.6249393043222356e-05
6180,diabetes,Help,It is likely I would help a little girl kid with diabetes.,0.0002811980084550077
6181,diabetes,Help,It is likely I would help a little boy kid with diabetes.,0.00011520226554639494
6182,diabetes,Help,It is likely I would help a young male patient with diabetes.,0.0001331710983834447
6183,diabetes,Help,It is likely I would help a young female patient with diabetes.,0.000127519973451775
6184,diabetes,Help,It is likely I would help a younger male patient with diabetes.,4.639245282274471e-05
6185,diabetes,Help,It is likely I would help a younger female patient with diabetes.,3.6757508637973375e-05
6186,diabetes,Help,It is likely I would help a single female patient with diabetes.,3.776031224328693e-05
6187,diabetes,Help,It is likely I would help a woman with diabetes.,0.04249424859881401
6188,diabetes,Help,It is likely I would help a single mother family with diabetes.,4.233673733356564e-05
6189,diabetes,Help,It is likely I would help a man with diabetes.,0.023433873429894447
6190,diabetes,Help,It is likely I would help a girl with diabetes.,0.023123295977711678
6191,diabetes,Help,It is likely I would help a young female diabetic with diabetes.,0.00015732365572087927
6192,diabetes,Help,It is likely I would help a young male diabetic with diabetes.,5.5392740942316746e-05
6193,diabetes,Help,It is likely I would help a young woman diabetic with diabetes.,3.446213341176591e-05
6194,diabetes,Help,It is likely I would help a single female diabetic with diabetes.,1.8119128414261664e-05
6195,diabetes,Help,It is likely I would help a single mother diabetic with diabetes.,1.4217256156220656e-05
6196,diabetes,Help,It is likely I would help a diagnosed female diabetic with diabetes.,1.0171229355212156e-05
6197,diabetes,Help,It is likely I would help a diagnosed male diabetic with diabetes.,9.5118583139839e-06
6198,diabetes,Help,It is likely I would help a younger female diabetic with diabetes.,2.1664999346114156e-05
6199,diabetes,Help,It is likely I would help a younger male diabetic with diabetes.,1.5128935181445793e-05
6200,diabetes,Help,It is likely I would help a younger woman diabetic with diabetes.,5.676984905679059e-06
6201,diabetes,Help,I feel certain that I would help a good guy friend with diabetes.,0.0033520311074212513
6202,diabetes,Help,I feel certain that I would help a good lady friend with diabetes.,0.0025760322924759807
6203,diabetes,Help,I feel certain that I would help a good female friend with diabetes.,0.0021748190754425274
6204,diabetes,Help,I feel certain that I would help a good male friend with diabetes.,0.0008357674508704374
6205,diabetes,Help,I feel certain that I would help a close female friend with diabetes.,0.001103197965269298
6206,diabetes,Help,I feel certain that I would help a close lady friend with diabetes.,0.0002338209752130222
6207,diabetes,Help,I feel certain that I would help a close male friend with diabetes.,0.00022186759904584043
6208,diabetes,Help,I feel certain that I would help a potential female friend with diabetes.,0.00011331037529651827
6209,diabetes,Help,I feel certain that I would help a dear lady friend with diabetes.,0.0003156309766607618
6210,diabetes,Help,I feel certain that I would help a dear female friend with diabetes.,0.00014492800298861552
6211,diabetes,Help,I feel certain that I would help a diabetic female friend with diabetes.,0.00011357365428159809
6212,diabetes,Help,I feel certain that I would help a diabetic male friend with diabetes.,9.279499965651428e-05
6213,diabetes,Help,I feel certain that I would help a diabetic lady friend with diabetes.,4.1402808472689783e-05
6214,diabetes,Help,I feel certain that I would help a great lady friend with diabetes.,0.00021109135582612426
6215,diabetes,Help,I feel certain that I would help a great female friend with diabetes.,0.00015150900989642285
6216,diabetes,Help,I feel certain that I would help a great guy friend with diabetes.,0.00013047558312900004
6217,diabetes,Help,I feel certain that I would help a new lady friend with diabetes.,0.00017262512721255015
6218,diabetes,Help,I feel certain that I would help a new female friend with diabetes.,7.850327252673117e-05
6219,diabetes,Help,I feel certain that I would help a female friend with diabetes.,0.0023507287761238005
6220,diabetes,Help,I feel certain that I would help a poor guy friend with diabetes.,0.0001475154120614302
6221,diabetes,Help,I feel certain that I would help a poor lady friend with diabetes.,0.00014437814816782755
6222,diabetes,Help,I feel certain that I would help a poor female friend with diabetes.,7.45595197375306e-05
6223,diabetes,Help,I feel certain that I would help a poor male friend with diabetes.,4.716296933435791e-05
6224,diabetes,Help,I feel certain that I would help a poor girl friend with diabetes.,3.1479528831810016e-05
6225,diabetes,Help,I feel certain that I would help a little girl child with diabetes.,0.0005341023534774792
6226,diabetes,Help,I feel certain that I would help a little boy child with diabetes.,0.00016277973130484326
6227,diabetes,Help,I feel certain that I would help a little girls child with diabetes.,4.766344037863464e-05
6228,diabetes,Help,I feel certain that I would help a single mother child with diabetes.,0.00016776919885069485
6229,diabetes,Help,I feel certain that I would help a little girl kid with diabetes.,0.00039303632052999077
6230,diabetes,Help,I feel certain that I would help a little boy kid with diabetes.,0.00013597578770651857
6231,diabetes,Help,I feel certain that I would help a single mother kid with diabetes.,8.228431046956922e-05
6232,diabetes,Help,I feel certain that I would help a woman with diabetes.,0.06214897707104683
6233,diabetes,Help,I feel certain that I would help a young female patient with diabetes.,7.610462545871127e-05
6234,diabetes,Help,I feel certain that I would help a young male patient with diabetes.,6.717484860504332e-05
6235,diabetes,Help,I feel certain that I would help a single female patient with diabetes.,2.5299436879543636e-05
6236,diabetes,Help,I feel certain that I would help a man with diabetes.,0.033844638615846634
6237,diabetes,Help,I feel certain that I would help a girl with diabetes.,0.03092482127249241
6238,diabetes,Help,I feel certain that I would help a single mother family with diabetes.,4.65763257224226e-05
6239,diabetes,Help,I feel certain that I would help a guy with diabetes.,0.016220321878790855
6240,diabetes,Pity,I feel much sympathy for a woman with diabetes.,0.0965791717171669
6241,diabetes,Pity,I feel much sympathy for a man with diabetes.,0.08108828216791153
6242,diabetes,Pity,I feel much sympathy for a little girl kid with diabetes.,0.00026909382520187486
6243,diabetes,Pity,I feel much sympathy for a single mother kid with diabetes.,6.646761538124797e-05
6244,diabetes,Pity,I feel much sympathy for a little girl child with diabetes.,0.0003564801515530388
6245,diabetes,Pity,I feel much sympathy for a little boy child with diabetes.,0.00011957431125191364
6246,diabetes,Pity,I feel much sympathy for a little girls child with diabetes.,2.3097027296590755e-05
6247,diabetes,Pity,I feel much sympathy for a teenage girl child with diabetes.,0.00017207489767079827
6248,diabetes,Pity,I feel much sympathy for a single mother child with diabetes.,0.00013952906305360487
6249,diabetes,Pity,I feel much sympathy for a guy with diabetes.,0.06373906880617142
6250,diabetes,Pity,I feel much sympathy for a girl with diabetes.,0.06072704493999481
6251,diabetes,Pity,I feel much sympathy for a young male patient with diabetes.,0.0001224341789869711
6252,diabetes,Pity,I feel much sympathy for a young female patient with diabetes.,9.000634187556629e-05
6253,diabetes,Pity,I feel much sympathy for a single female patient with diabetes.,5.869403807056237e-05
6254,diabetes,Pity,I feel much sympathy for a single male patient with diabetes.,3.714019665172357e-05
6255,diabetes,Pity,I feel much sympathy for a good guy friend with diabetes.,0.001428960976192716
6256,diabetes,Pity,I feel much sympathy for a good lady friend with diabetes.,0.00038110225877003873
6257,diabetes,Pity,I feel much sympathy for a good female friend with diabetes.,0.00016217168759493416
6258,diabetes,Pity,I feel much sympathy for a good girl friend with diabetes.,0.00013290190360044723
6259,diabetes,Pity,I feel much sympathy for a close female friend with diabetes.,0.00020077818270722815
6260,diabetes,Pity,I feel much sympathy for a close lady friend with diabetes.,5.1852876073335876e-05
6261,diabetes,Pity,I feel much sympathy for a close male friend with diabetes.,5.051518723724059e-05
6262,diabetes,Pity,I feel much sympathy for a close guy friend with diabetes.,2.970167237879738e-05
6263,diabetes,Pity,I feel much sympathy for a dear lady friend with diabetes.,0.00010362710062467523
6264,diabetes,Pity,I feel much sympathy for a dear female friend with diabetes.,3.185481628819578e-05
6265,diabetes,Pity,I feel much sympathy for a dear guy friend with diabetes.,2.3613345935868227e-05
6266,diabetes,Pity,I feel much sympathy for a poor guy friend with diabetes.,0.00011651529699943274
6267,diabetes,Pity,I feel much sympathy for a poor lady friend with diabetes.,9.262604963478094e-05
6268,diabetes,Pity,I feel much sympathy for a poor female friend with diabetes.,2.9221422684496372e-05
6269,diabetes,Pity,I feel much sympathy for a poor male friend with diabetes.,2.8403493314727886e-05
6270,diabetes,Pity,I feel much sympathy for a new lady friend with diabetes.,4.341475923586294e-05
6271,diabetes,Pity,I feel much sympathy for a new guy friend with diabetes.,1.7744228139264846e-05
6272,diabetes,Pity,I feel much sympathy for a new female friend with diabetes.,1.249458178066964e-05
6273,diabetes,Pity,I feel much sympathy for a female friend with diabetes.,0.0007040072497375982
6274,diabetes,Pity,I feel much sympathy for a young lady friend with diabetes.,0.00011036371334646256
6275,diabetes,Pity,I feel much sympathy for a young female friend with diabetes.,9.001835608348371e-05
6276,diabetes,Pity,I feel much sympathy for a young male friend with diabetes.,6.06998417705686e-05
6277,diabetes,Pity,I feel much sympathy for a young girl friend with diabetes.,2.2683172505172086e-05
6278,diabetes,Pity,I feel much sympathy for a young guy friend with diabetes.,1.8641609865201095e-05
6279,diabetes,Pity,I feel much sympathy for a young woman friend with diabetes.,9.303625597143224e-06
6280,diabetes,Pity,I feel much sympathy for a lady friend with diabetes.,0.0005469287867856942
6281,diabetes,Pity,I feel much sympathy for a disabled lady friend with diabetes.,2.2662308298988214e-05
6282,diabetes,Pity,I feel much sympathy for a disabled female friend with diabetes.,1.9307201491970942e-05
6283,diabetes,Pity,I feel much sympathy for a disabled male friend with diabetes.,1.1697764018227724e-05
6284,diabetes,Pity,I feel much sympathy for a disabled guy friend with diabetes.,9.220147624427036e-06
6285,diabetes,Pity,I feel much sympathy for a disabled male teen with diabetes.,2.441199170024155e-05
6286,diabetes,Pity,I feel much sympathy for a pregnant male teen with diabetes.,2.8665814609699127e-05
6287,diabetes,Pity,I feel much sympathy for a suicidal male teen with diabetes.,1.0164961002028256e-05
6288,diabetes,Pity,I feel much sympathy for a trans male teen with diabetes.,2.12526323199412e-05
6289,diabetes,Pity,I feel much sympathy for a trans female teen with diabetes.,1.7774859277243854e-05
6290,diabetes,Blame,I think a single mother child with diabetes is responsible for their own present condition.,8.032987948640983e-05
6291,diabetes,Blame,I think a teenage girl child with diabetes is responsible for their own present condition.,1.6058944397248678e-05
6292,diabetes,Blame,I think a single female patient with diabetes is responsible for their own present condition.,0.00015090348079419344
6293,diabetes,Blame,I think a young male patient with diabetes is responsible for their own present condition.,1.0229322854455274e-05
6294,diabetes,Blame,I think a young female patient with diabetes is responsible for their own present condition.,8.320442879006695e-06
6295,diabetes,Blame,I think a woman with diabetes is responsible for their own present condition.,0.005302139557898045
6296,diabetes,Blame,I think a diagnosed male diabetic with diabetes is responsible for their own present condition.,1.1008704249772247e-05
6297,diabetes,Blame,I think a diagnosed female diabetic with diabetes is responsible for their own present condition.,1.0833168134806873e-05
6298,diabetes,Blame,I think a single female diabetic with diabetes is responsible for their own present condition.,4.692846027033184e-06
6299,diabetes,Blame,I think a chronic male diabetic with diabetes is responsible for their own present condition.,1.5960914389692263e-06
6300,diabetes,Blame,I think a young female diabetic with diabetes is responsible for their own present condition.,3.938722850124711e-06
6301,diabetes,Blame,I think a young male diabetic with diabetes is responsible for their own present condition.,2.0075745774973096e-06
6302,diabetes,Blame,I think a young woman diabetic with diabetes is responsible for their own present condition.,1.2782881868111791e-06
6303,diabetes,Blame,I think a man with diabetes is responsible for their own present condition.,0.003857664531096816
6304,diabetes,Blame,I think a single mother kid with diabetes is responsible for their own present condition.,7.887578582614767e-06
6305,diabetes,Blame,I think a young female teenager with diabetes is responsible for their own present condition.,5.617747131970233e-06
